HYPER_PARAM,FEATURES,K_FOLDS,OUTPUT,AVG_RMSE,AVG_RMSE_%_AVG,STD_RMSE,STD_RMSE_%_AVG,AVG_MAE,AVG_MAE_%_AVG,STD_MAE,STD_MAE_%_AVG
3,rain,7,area_adjusted,1.67382943518,1.50656221256,0.192593461891,0.173347430732,1.11599512208,1.00447276466,0.10330418417,0.0929809077311
3,rain,9,area,50.6722585107,3.94419759713,39.8006217355,3.0979774975,12.8359056485,0.99911371042,5.80976508831,0.452217094219
3,rain,9,area_adjusted,1.60926976,1.44845404154,0.16110955406,0.145009737031,1.08135750315,0.97329651294,0.133251658439,0.119935705004
3,rain,10,area,47.551725404,3.70130336776,43.6156931928,3.39493279646,12.8197012318,0.997852400513,7.95508994001,0.619203634267
3,rain,10,area_adjusted,1.55598629395,1.40049523832,0.20593057778,0.185351757099,1.0721441991,0.965003902333,0.174987204093,0.157500581497
3,rain,11,area,46.9157267525,3.65179887701,44.5029878083,3.46399751536,13.0614377821,1.01666854862,7.67816863336,0.597648795695
3,rain,11,area_adjusted,1.55106815609,1.39606857423,0.238442723956,0.214614936398,1.1216132376,1.00952945704,0.0992087943035,0.0892947737148
3,rain,13,area,43.3181578387,3.37177341372,47.7514345837,3.716848214,13.0226196581,1.01364704621,10.1910614343,0.793245874625
3,rain,13,area_adjusted,1.53825571821,1.38453649434,0.281653214274,0.25350736506,1.09086269564,0.981851843323,0.141343626766,0.127219035941
3,rain,15,area,43.6413690446,3.39693133838,47.2018241773,3.67406796089,12.8567460317,1.00073587197,8.95637415179,0.697141008645
3,rain,15,area_adjusted,1.59184061404,1.43276660521,0.223519191066,0.201182725053,1.08720331507,0.978558147817,0.13617151675,0.12256377935
3,rain,17,area,41.6958711042,3.24549880848,48.8352439618,3.80120913397,12.8966179633,1.00383940004,10.3414528191,0.804951951202
3,rain,17,area_adjusted,1.62849211374,1.46575548885,0.3075252939,0.2767940254,1.11206401224,1.00093449403,0.21863590706,0.196787431839
3,rain,19,area,41.0823585412,3.19774457672,49.8414658611,3.87953084517,13.0016652743,1.01201601114,11.0887601348,0.863120420608
3,rain,19,area_adjusted,1.59625871405,1.43674320067,0.33186074527,0.298697614075,1.11029771503,0.999344704424,0.23106786072,0.207977049622
3,rain,21,area,38.7428249925,3.01564133379,51.3263284908,3.99510871338,12.9792809524,1.0102736734,11.8382423696,0.921458180095
3,rain,21,area_adjusted,1.58232957069,1.42420600864,0.325893344472,0.293326540798,1.1196833015,1.00779238112,0.215344102979,0.193824580586
3,rain,23,area,37.6465970268,2.93031378307,51.8127902862,4.03297364187,12.982226614,1.01050295608,12.5029840078,0.973199950621
3,rain,23,area_adjusted,1.50478174051,1.35440760018,0.378648439131,0.340809773237,1.09483819255,0.985430065395,0.217351181779,0.195631090266
3,"X, Y, FFMC, DMC, DC, ISI",3,area,69.441419508,5.40514056438,22.5398119222,1.7544406868,21.3270995579,1.66004629165,3.32850735324,0.259082407032
3,"X, Y, FFMC, DMC, DC, ISI",3,area_adjusted,1.62293937292,1.46075763822,0.0414476431782,0.0373057443606,1.25080496765,1.12581094582,0.0520493435182,0.0468480076197
3,"X, Y, FFMC, DMC, DC, ISI",5,area,70.7435978989,5.50649876375,24.3125847455,1.89242874014,22.2416536594,1.73123281847,4.1572279837,0.323587878377
3,"X, Y, FFMC, DMC, DC, ISI",5,area_adjusted,1.65787892522,1.49220565085,0.072852381985,0.0655721804666,1.26494456518,1.13853756114,0.0601397811034,0.0541299607821
3,"X, Y, FFMC, DMC, DC, ISI",7,area,64.116232005,4.9906417366,33.9181821655,2.64010360951,20.642515206,1.60676001558,6.40447576776,0.498507835974
3,"X, Y, FFMC, DMC, DC, ISI",7,area_adjusted,1.62066870697,1.45871388189,0.093641854181,0.0842841427319,1.23486199026,1.11146116394,0.0654937970819,0.0589489453149
3,"X, Y, FFMC, DMC, DC, ISI",9,area,67.7112970271,5.27047230343,34.8579499162,2.7132527016,22.7389664135,1.76994235752,7.8865406669,0.613867936072
3,"X, Y, FFMC, DMC, DC, ISI",9,area_adjusted,1.64167376856,1.47761988951,0.117146882538,0.105440293283,1.24969230898,1.12480947608,0.0837280618962,0.0753610442814
3,"X, Y, FFMC, DMC, DC, ISI",10,area,64.0021927811,4.98176521824,35.4097819159,2.75620587778,20.7683716692,1.61655635729,6.68910235614,0.520662433756
3,"X, Y, FFMC, DMC, DC, ISI",10,area_adjusted,1.63158772024,1.46854174872,0.096947385516,0.0872593494626,1.23578740269,1.1122940991,0.040735269507,0.0366645588063
3,"X, Y, FFMC, DMC, DC, ISI",11,area,62.6911032958,4.87971340232,42.0465306424,3.27279324036,22.2094132818,1.72872331083,11.3217954918,0.881259290319
3,"X, Y, FFMC, DMC, DC, ISI",11,area_adjusted,1.63503839018,1.47164759023,0.168388053422,0.151560889659,1.25351830848,1.12825314014,0.11993819192,0.107952664705
3,"X, Y, FFMC, DMC, DC, ISI",13,area,58.4558079682,4.55004896373,45.0498002455,3.50655998177,21.1286093031,1.64459632338,11.8275943213,0.920629363543
3,"X, Y, FFMC, DMC, DC, ISI",13,area_adjusted,1.59833488478,1.43861189786,0.21469178676,0.193237450891,1.23003779548,1.10711905511,0.145563937518,0.13101760739
3,"X, Y, FFMC, DMC, DC, ISI",15,area,57.3430917406,4.46343800933,47.3166245552,3.68300372551,21.5008321195,1.67356918508,13.8693510744,1.07955443056
3,"X, Y, FFMC, DMC, DC, ISI",15,area_adjusted,1.62729342084,1.46467658237,0.226841381754,0.204172926353,1.24901695151,1.12420160767,0.16456664904,0.148121361521
3,"X, Y, FFMC, DMC, DC, ISI",17,area,56.8037907842,4.42146021716,47.5396257151,3.70036155926,21.528513599,1.67572383988,12.3036612661,0.957685183725
3,"X, Y, FFMC, DMC, DC, ISI",17,area_adjusted,1.59989475196,1.44001588616,0.235223117481,0.211717067982,1.23877701363,1.11498495564,0.190260959203,0.171248017054
3,"X, Y, FFMC, DMC, DC, ISI",19,area,54.215730285,4.22001227895,51.0562710914,3.97408814361,21.4123962684,1.66668556707,15.0841423264,1.17411064096
3,"X, Y, FFMC, DMC, DC, ISI",19,area_adjusted,1.58900793778,1.43021700074,0.255753115716,0.230195485744,1.22549655749,1.10303162696,0.190430406615,0.17140053144
3,"X, Y, FFMC, DMC, DC, ISI",21,area,54.10738697,4.21157911541,51.5700522594,4.01407954142,21.5830066138,1.67996543527,15.8861079694,1.23653357325
3,"X, Y, FFMC, DMC, DC, ISI",21,area_adjusted,1.5810813404,1.42308251508,0.213613664103,0.192267065963,1.22126391306,1.09922195435,0.160060704635,0.144065700036
3,"X, Y, FFMC, DMC, DC, ISI",23,area,54.6030922685,4.25016353427,51.1262382272,3.97953420457,21.8304854786,1.69922855029,14.2423437677,1.10858721748
3,"X, Y, FFMC, DMC, DC, ISI",23,area_adjusted,1.59136680043,1.4323401402,0.280234990306,0.25223086544,1.2381997723,1.11446539853,0.195710766457,0.176153220358
3,"X, Y, temp, RH, wind, rain",3,area,72.2464035282,5.62347326866,22.1804490592,1.72646881062,21.4520318965,1.66977070189,1.0995839242,0.0855887698542
3,"X, Y, temp, RH, wind, rain",3,area_adjusted,1.55258322419,1.39743224026,0.0690857941844,0.0621819910414,1.18650300544,1.06793473428,0.0238591797798,0.0214749113163
3,"X, Y, temp, RH, wind, rain",5,area,72.1798483623,5.61829278661,32.7034785873,2.54555422341,22.9550946602,1.78676522148,6.75424901004,0.525733280868
3,"X, Y, temp, RH, wind, rain",5,area_adjusted,1.56978410371,1.41291422102,0.153697086068,0.138338003374,1.21423917622,1.09289920554,0.114801585403,0.103329363718
3,"X, Y, temp, RH, wind, rain",7,area,67.3694314291,5.24386236912,34.8650683482,2.71380678195,21.5401354877,1.67662845765,6.07058530788,0.4725186658
3,"X, Y, temp, RH, wind, rain",7,area_adjusted,1.55339814744,1.39816572753,0.1468049173,0.132134574989,1.21274300175,1.09155254507,0.102019303367,0.0918244261775
3,"X, Y, temp, RH, wind, rain",9,area,65.4089008501,5.09125973751,38.1439876366,2.96902938221,21.5467342206,1.67714208596,7.95363027072,0.619090017384
3,"X, Y, temp, RH, wind, rain",9,area_adjusted,1.55971068551,1.40384744822,0.186119856423,0.167520738256,1.21416676078,1.09283402664,0.133089068828,0.119789363114
3,"X, Y, temp, RH, wind, rain",10,area,65.0589795599,5.06402276894,41.8388551424,3.25662831635,22.0221542232,1.71414754984,8.77427943435,0.682967226618
3,"X, Y, temp, RH, wind, rain",10,area_adjusted,1.54448853625,1.39014646149,0.192333013981,0.173113009607,1.19241006166,1.07325149327,0.149178940752,0.134271360225
3,"X, Y, temp, RH, wind, rain",11,area,64.2662781903,5.00232094374,40.0909652193,3.12057708363,21.5195099936,1.67502302251,8.81845781725,0.686405957727
3,"X, Y, temp, RH, wind, rain",11,area_adjusted,1.55507217797,1.39967247075,0.176760956538,0.159097081327,1.21317664038,1.09194284982,0.127588290763,0.114838282557
3,"X, Y, temp, RH, wind, rain",13,area,61.8875558404,4.81716734585,46.2718248118,3.60167921465,21.9531660092,1.70877768562,11.0910878121,0.86330160099
3,"X, Y, temp, RH, wind, rain",13,area_adjusted,1.52978557178,1.37691277698,0.198590060512,0.178744784068,1.18867446778,1.06988920051,0.126303711034,0.113682071991
3,"X, Y, temp, RH, wind, rain",15,area,61.6232028038,4.79659078892,46.3263551562,3.60592371568,22.0043497666,1.71276169696,10.7569537858,0.837293472235
3,"X, Y, temp, RH, wind, rain",15,area_adjusted,1.54048755425,1.38654530108,0.218147358431,0.196347704297,1.19553699278,1.07606594745,0.161135086686,0.14503271816
3,"X, Y, temp, RH, wind, rain",17,area,62.4081243576,4.85768705338,45.0006862767,3.50273707742,22.130085389,1.72254863274,10.1482718731,0.789915245801
3,"X, Y, temp, RH, wind, rain",17,area_adjusted,1.55005977619,1.39516096261,0.211996382248,0.190811400482,1.20365893913,1.08337626068,0.16238593358,0.146158566842
3,"X, Y, temp, RH, wind, rain",19,area,63.3408436352,4.93028751054,46.778582532,3.64112392545,22.0177496983,1.71380471301,10.2306607623,0.796328183934
3,"X, Y, temp, RH, wind, rain",19,area_adjusted,1.53674133049,1.3831734407,0.249770415042,0.224810641521,1.1939575966,1.0746443817,0.185891595768,0.167315287885
3,"X, Y, temp, RH, wind, rain",21,area,58.2331582344,4.53271848408,50.411911372,3.92393284894,22.2003859788,1.7280206489,13.3041391059,1.03555979219
3,"X, Y, temp, RH, wind, rain",21,area_adjusted,1.55118050335,1.39616969453,0.230293499742,0.207280071206,1.21445857651,1.09309668097,0.174772469754,0.157307305746
3,"X, Y, temp, RH, wind, rain",23,area,57.0434080509,4.44011140572,51.5797772574,4.01483651012,22.1539236409,1.72440414064,14.1545423223,1.10175297998
3,"X, Y, temp, RH, wind, rain",23,area_adjusted,1.54536662641,1.39093680334,0.255963029316,0.230384422496,1.20504348519,1.08462244786,0.180978921759,0.162893541637
3,"FFMC, DMC, DC, ISI",3,area,66.1700477917,5.15050544761,24.4536111822,1.90340587337,21.5467399292,1.6771425303,3.92333292942,0.305382092052
3,"FFMC, DMC, DC, ISI",3,area_adjusted,1.62442870383,1.462098139,0.0416916814752,0.0375253956996,1.24956651103,1.12469624923,0.0658834171575,0.0592996303195
3,"FFMC, DMC, DC, ISI",5,area,68.4845728284,5.33066209262,26.5613206509,2.06746452925,22.0857625093,1.71909865438,4.20307259762,0.3271563046
3,"FFMC, DMC, DC, ISI",5,area_adjusted,1.64289107763,1.47871555184,0.0846761234557,0.0762143652295,1.25828219752,1.13254096964,0.0718918279268,0.0647076154059
3,"FFMC, DMC, DC, ISI",7,area,62.5438003989,4.86824772566,35.6436904687,2.7744127148,21.1347441865,1.64507384684,7.55556973665,0.588106014536
3,"FFMC, DMC, DC, ISI",7,area_adjusted,1.6184784548,1.45674250351,0.0816187385186,0.0734625074126,1.23947123802,1.11560980558,0.0631360419801,0.0568268027189
3,"FFMC, DMC, DC, ISI",9,area,62.1113744759,4.83458880979,33.6659490812,2.62047043834,21.4870889068,1.67249944894,6.84005561005,0.532412244773
3,"FFMC, DMC, DC, ISI",9,area_adjusted,1.62984587817,1.46697397043,0.112127134188,0.100922172726,1.245727855,1.12124119342,0.0907531128664,0.0816840758343
3,"FFMC, DMC, DC, ISI",10,area,62.129198819,4.83597621057,37.077231971,2.88599587914,21.2497665913,1.65402689346,7.90598593284,0.6153815053
3,"FFMC, DMC, DC, ISI",10,area_adjusted,1.61656888533,1.45502375896,0.122643011514,0.110387189339,1.21708184396,1.09545780303,0.0798092734663,0.0718338637674
3,"FFMC, DMC, DC, ISI",11,area,62.1843931061,4.84027239118,40.7213706878,3.16964621549,22.7865119278,1.77364317743,11.0661931352,0.861363863703
3,"FFMC, DMC, DC, ISI",11,area_adjusted,1.6246641,1.46231001183,0.127112757612,0.114410269845,1.25123937678,1.12620194407,0.091334379468,0.082207255962
3,"FFMC, DMC, DC, ISI",13,area,52.6161944607,4.09550854573,44.7056152907,3.47976951473,19.6269789612,1.5277132998,11.1954862716,0.871427707168
3,"FFMC, DMC, DC, ISI",13,area_adjusted,1.5985553171,1.43881030218,0.19994684269,0.17996598183,1.23413214045,1.11080424865,0.142154487269,0.127948866453
3,"FFMC, DMC, DC, ISI",15,area,58.6981670638,4.56891356915,45.0918067525,3.50982965968,22.4440349206,1.74698565262,12.3165911856,0.958691615229
3,"FFMC, DMC, DC, ISI",15,area_adjusted,1.64230108223,1.47818451518,0.188981813787,0.170096697745,1.26758805674,1.1409168863,0.137085846139,0.123386739012
3,"FFMC, DMC, DC, ISI",17,area,57.4036867046,4.46815456467,47.710048862,3.71362685642,22.8732620704,1.78039558426,13.3534120001,1.03939506689
3,"FFMC, DMC, DC, ISI",17,area_adjusted,1.60224245493,1.44212898114,0.212291067038,0.191076637167,1.23718840352,1.11355509671,0.174367111329,0.15694245514
3,"FFMC, DMC, DC, ISI",19,area,53.2464584252,4.14456666328,49.7441754898,3.8719580142,21.7863686995,1.69579461426,15.4651186814,1.20376485547
3,"FFMC, DMC, DC, ISI",19,area_adjusted,1.5949665031,1.43558012147,0.25769527513,0.231943563488,1.23460946462,1.1112338734,0.210180439555,0.189176926512
3,"FFMC, DMC, DC, ISI",21,area,50.0460487592,3.89545504905,50.869273871,3.95953276342,21.0243349206,1.63647987503,15.5467022662,1.21011511079
3,"FFMC, DMC, DC, ISI",21,area_adjusted,1.58332620261,1.42510304628,0.265876561538,0.239307286872,1.22738482575,1.10473119894,0.21258984972,0.191345562236
3,"FFMC, DMC, DC, ISI",23,area,49.6684319194,3.86606233051,48.9883869219,3.81312938605,20.6945606347,1.6108110972,13.8398395851,1.07725733253
3,"FFMC, DMC, DC, ISI",23,area_adjusted,1.59830578508,1.43858570611,0.233967069441,0.210586537909,1.23661289809,1.11303710203,0.169096806359,0.152198816302
3,"temp, RH, wind, rain",3,area,60.8436277008,4.73591067837,29.158954244,2.26965761235,19.2039279473,1.49478410261,3.63735422356,0.283122248942
3,"temp, RH, wind, rain",3,area_adjusted,1.55596583962,1.40047682801,0.0361134626262,0.032504613083,1.22495581439,1.10254492079,0.0351351787518,0.031624089962
3,"temp, RH, wind, rain",5,area,60.3868429283,4.70035573263,30.4662987174,2.37141792622,19.3135507842,1.50331686082,4.86210897621,0.378453992472
3,"temp, RH, wind, rain",5,area_adjusted,1.56176542628,1.40569685696,0.087189732625,0.0784767872613,1.22547715759,1.10301416571,0.0875952823809,0.0788418100795
3,"temp, RH, wind, rain",7,area,57.5788019301,4.48178508109,35.8370111982,2.78946030058,19.7958572663,1.54085835046,6.00845390171,0.467682517775
3,"temp, RH, wind, rain",7,area_adjusted,1.55310753601,1.39790415715,0.104453450184,0.0940153265987,1.23686595171,1.11326486779,0.0618159649861,0.0556386421602
3,"temp, RH, wind, rain",9,area,54.2135371592,4.2198415717,38.8759974766,3.02600713566,19.0695975891,1.48432817482,7.34388692188,0.571629171507
3,"temp, RH, wind, rain",9,area_adjusted,1.53385814433,1.38057837382,0.12973345663,0.116769080144,1.21269871025,1.09151267966,0.107990648414,0.0971990495514
3,"temp, RH, wind, rain",10,area,53.5321726838,4.1668059225,41.1058547881,3.19957346383,19.1667689794,1.49189174462,8.42899542141,0.65609121173
3,"temp, RH, wind, rain",10,area_adjusted,1.54798574223,1.39329418865,0.110048579688,0.0990513299736,1.21426717057,1.09292440239,0.0996006959823,0.0896475123201
3,"temp, RH, wind, rain",11,area,52.4341701496,4.08134024395,42.5702471973,3.313557983,19.1190973565,1.48818110874,8.73988939901,0.680290395178
3,"temp, RH, wind, rain",11,area_adjusted,1.54223031048,1.38811390218,0.134981866454,0.121493011836,1.21754123814,1.09587128955,0.11733480566,0.105609437085
3,"temp, RH, wind, rain",13,area,49.361472987,3.8421694408,46.1539849746,3.59250686638,19.1485432281,1.49047309926,10.9407644297,0.85160081754
3,"temp, RH, wind, rain",13,area_adjusted,1.54235687451,1.38822781855,0.16546660656,0.148931385507,1.215314147,1.09386675355,0.124430278567,0.11199585325
3,"temp, RH, wind, rain",15,area,51.1965037627,3.98500349219,43.7130124249,3.40250787388,19.3663202614,1.5074243005,9.60101702691,0.74731834342
3,"temp, RH, wind, rain",15,area_adjusted,1.54814126454,1.39343416949,0.147589483383,0.132840738706,1.21679048285,1.09519555789,0.126647683347,0.113991670853
3,"temp, RH, wind, rain",17,area,49.1881371903,3.82867743052,45.7466609018,3.56080181363,19.2059687961,1.49494295701,11.2406740333,0.874945005713
3,"temp, RH, wind, rain",17,area_adjusted,1.53912390557,1.385317923,0.179445321186,0.161513195095,1.22188455939,1.09978057895,0.1407567231,0.126690782066
3,"temp, RH, wind, rain",19,area,49.6029844179,3.86096806619,45.9064132414,3.57323652273,19.2234611993,1.49630452045,10.7539823736,0.837062185192
3,"temp, RH, wind, rain",19,area_adjusted,1.5250695272,1.3726680108,0.188489889303,0.169653931701,1.20263784231,1.08245720295,0.148856823999,0.133981432878
3,"temp, RH, wind, rain",21,area,46.6145745201,3.62835796582,48.6062706407,3.78338644263,19.331734127,1.50473220522,12.3523374999,0.961474015919
3,"temp, RH, wind, rain",21,area_adjusted,1.54220916241,1.38809486744,0.173888681685,0.156511835384,1.22028551014,1.09834132408,0.132906988404,0.119625478144
3,"temp, RH, wind, rain",23,area,46.3844538213,3.61044596557,48.4676029278,3.77259290636,19.0294575242,1.48120377594,12.4140504625,0.966277593382
3,"temp, RH, wind, rain",23,area_adjusted,1.53441357999,1.38107830432,0.195899811331,0.176323373814,1.21273116801,1.09154189389,0.150241763518,0.135227974194
3,"DMC, wind",3,area,70.5174164364,5.48889338346,21.9885856493,1.71153465883,20.8765867575,1.62497953999,3.22704903352,0.251185153729
3,"DMC, wind",3,area_adjusted,1.5906372136,1.43168346162,0.0502240230676,0.0452050930198,1.24668605468,1.12210363938,0.0372866705232,0.0335605813005
3,"DMC, wind",5,area,70.0943006552,5.45595914495,24.6553589631,1.91910939904,21.8413310306,1.70007274002,2.97080722157,0.231239953561
3,"DMC, wind",5,area_adjusted,1.59640004237,1.43687040592,0.0311756715974,0.0280602597808,1.24943079695,1.12457409718,0.0450571139831,0.0405545176273
3,"DMC, wind",7,area,63.0948926412,4.91114332103,33.8349240291,2.63362301142,20.1732043688,1.57023007334,6.54175254842,0.509193105673
3,"DMC, wind",7,area_adjusted,1.58859696529,1.42984709708,0.0595483530322,0.0535976346294,1.23685163591,1.11325198258,0.0558353624295,0.0502556863878
3,"DMC, wind",9,area,65.2512531796,5.0789888504,33.4902344592,2.60679326645,21.095767964,1.64204003845,6.32894900032,0.492629027659
3,"DMC, wind",9,area_adjusted,1.60376209301,1.44349676048,0.0879252527698,0.0791388062422,1.24687957004,1.12227781658,0.0614257343878,0.055287407643
3,"DMC, wind",10,area,65.7790401068,5.12007042031,34.0654333623,2.65156526198,21.3460174711,1.6615188131,6.42424817591,0.500046869106
3,"DMC, wind",10,area_adjusted,1.55216986762,1.39706019078,0.0965172699842,0.0868722157478,1.20857928099,1.08780490853,0.0821218604588,0.0739153519423
3,"DMC, wind",11,area,61.2486438533,4.76743608858,43.339781173,3.37345651816,21.4331205674,1.66829869292,10.3709223447,0.807245782886
3,"DMC, wind",11,area_adjusted,1.55393858859,1.39865216193,0.18615117357,0.167548925853,1.21092301813,1.08991443399,0.142611554737,0.128360258773
3,"DMC, wind",13,area,58.0590321205,4.51916495755,44.2519455344,3.44445703379,20.6317430966,1.60592154244,10.6003164795,0.825101229271
3,"DMC, wind",13,area_adjusted,1.55992057385,1.40403636223,0.188401098078,0.16957401346,1.22238083374,1.10022726018,0.135673770429,0.122115773249
3,"DMC, wind",15,area,58.0054964551,4.51499787976,44.5030581822,3.46400299308,20.7911034547,1.61832574071,10.8472047461,0.844318373658
3,"DMC, wind",15,area_adjusted,1.58669078248,1.42813140077,0.182868503558,0.164594295893,1.24223788582,1.11809997987,0.137818604107,0.124046271843
3,"DMC, wind",17,area,56.1762957066,4.37261762262,46.3291224045,3.60613911114,20.6030143369,1.60368537006,10.9246517553,0.850346648625
3,"DMC, wind",17,area_adjusted,1.56670749204,1.41014505782,0.192049152583,0.172857514724,1.23529659388,1.11185233724,0.136071811273,0.122474037527
3,"DMC, wind",19,area,54.2049462405,4.2191728768,49.2257518756,3.83160526038,20.5505585724,1.59960234896,13.4517815432,1.04705189781
3,"DMC, wind",19,area_adjusted,1.54969872661,1.39483599302,0.250096218564,0.225103887215,1.21931912228,1.09747150819,0.187685477549,0.168929905509
3,"DMC, wind",21,area,52.2711861925,4.0686539941,50.6638105689,3.94354003119,20.6607941799,1.60818280365,14.4950542448,1.12825754768
3,"DMC, wind",21,area_adjusted,1.56723685894,1.41062152462,0.210007699293,0.189021448334,1.23148067101,1.10841774284,0.151371971791,0.136245239777
3,"DMC, wind",23,area,51.9246713026,4.04168217093,51.0183333309,3.97113516641,20.7414340952,1.61445960618,13.4562782953,1.04740191336
3,"DMC, wind",23,area_adjusted,1.55767919673,1.40201896786,0.229110359074,0.206215162807,1.22241963476,1.10026218378,0.175402626389,0.157874490285
3,"DC, RH, wind",3,area,72.3867740135,5.63439934432,19.7954206379,1.54082436443,22.8597319682,1.77934243608,2.37973117313,0.185232122087
3,"DC, RH, wind",3,area_adjusted,1.63967060981,1.47581690815,0.0398257546255,0.0358459325332,1.30135543728,1.17130986331,0.0277617840499,0.0249875249675
3,"DC, RH, wind",5,area,63.8578089095,4.97052675096,25.0148517119,1.9470913852,20.031064227,1.55916625219,3.19993658079,0.249074790504
3,"DC, RH, wind",5,area_adjusted,1.64081338644,1.47684548612,0.103888838989,0.0935071374889,1.3077930615,1.17710417017,0.0925035564271,0.0832595960567
3,"DC, RH, wind",7,area,58.5084174552,4.55414395019,33.5047301074,2.60792157023,19.4191135558,1.51153359405,4.63582076091,0.360840302827
3,"DC, RH, wind",7,area_adjusted,1.63017583544,1.46727095479,0.102236618555,0.0920200248707,1.2853063372,1.15686456368,0.0731283795368,0.0658205973444
3,"DC, RH, wind",9,area,56.7839878039,4.41991880438,35.6486554028,2.77479917243,19.1109379131,1.48754599876,5.63822043449,0.438864501868
3,"DC, RH, wind",9,area_adjusted,1.62146412697,1.45942981487,0.0918941964564,0.0827111299547,1.278257314,1.15051995545,0.0816926988805,0.0735290768515
3,"DC, RH, wind",10,area,57.8343048184,4.50167276535,37.1922197625,2.89494623154,20.2168293112,1.57362572608,6.66577545702,0.518846728236
3,"DC, RH, wind",10,area_adjusted,1.63147408781,1.46843947167,0.146919991716,0.13223814992,1.28441614257,1.15606332696,0.118917878225,0.10703431184
3,"DC, RH, wind",11,area,54.1431405711,4.21436208328,40.1017839953,3.12141918919,19.2740747905,1.50024415153,8.26044852274,0.642971956889
3,"DC, RH, wind",11,area_adjusted,1.63054470521,1.46760296308,0.144544412442,0.130099964336,1.29096123095,1.161954359,0.126356775155,0.113729833368
3,"DC, RH, wind",13,area,50.5997036016,3.93855011059,44.2725462604,3.44606054104,19.2730636095,1.50016544382,10.1792475276,0.792326310666
3,"DC, RH, wind",13,area_adjusted,1.62446440429,1.46213027189,0.189852775982,0.170880623935,1.28549391639,1.15703339791,0.151467458966,0.136331184836
3,"DC, RH, wind",15,area,53.296758325,4.14848187744,42.9944313492,3.34657538073,20.0948018674,1.56412742534,9.24793364372,0.719835245716
3,"DC, RH, wind",15,area_adjusted,1.63232380564,1.46920427647,0.162579039584,0.146332375596,1.29209842165,1.16297790926,0.128671735038,0.115813457309
3,"DC, RH, wind",17,area,52.6739651273,4.10000526506,43.4360624316,3.38095080241,19.8825517605,1.54760642575,9.22100724311,0.717739364306
3,"DC, RH, wind",17,area_adjusted,1.61306273057,1.45186797729,0.210669422773,0.189617045215,1.27900486783,1.15119280558,0.163373656252,0.147047585533
3,"DC, RH, wind",19,area,50.7223432387,3.94809606287,46.2839586291,3.60262367962,19.9460199109,1.55254662249,10.8242473292,0.842531427675
3,"DC, RH, wind",19,area_adjusted,1.60527060026,1.44485452129,0.205047537538,0.184556959832,1.2691481299,1.14232106,0.166421794413,0.149791120612
3,"DC, RH, wind",21,area,47.1912534069,3.67324515946,47.5891328186,3.70421506421,19.1962521164,1.49418663578,11.9236537879,0.928106384073
3,"DC, RH, wind",21,area_adjusted,1.6078259886,1.44715454747,0.179529507627,0.161588968713,1.27367381675,1.14639449105,0.132371291687,0.119143314063
3,"DC, RH, wind",23,area,45.2691530012,3.52363383317,49.305926456,3.83784584244,19.1417153577,1.48994163548,13.4100313134,1.04380216786
3,"DC, RH, wind",23,area_adjusted,1.59888369874,1.43910586837,0.226431712012,0.203804195263,1.27224497464,1.14510843437,0.177736568614,0.159975199645
3,"X, Y, DMC, wind",3,area,66.1127656408,5.14604675308,24.4938944251,1.90654141685,20.186298935,1.57124932053,3.17019976916,0.246760153967
3,"X, Y, DMC, wind",3,area_adjusted,1.54969522369,1.39483284015,0.035871328323,0.0322866754701,1.21686022208,1.09525832802,0.0339976165829,0.0306002053641
3,"X, Y, DMC, wind",5,area,68.3839278555,5.32282814813,29.2049563821,2.27323829986,21.1525232138,1.64645772037,6.35014137336,0.494278587187
3,"X, Y, DMC, wind",5,area_adjusted,1.58647400452,1.42793628561,0.103532412764,0.0931863292444,1.21226287698,1.09112039959,0.109764856264,0.0987959592774
3,"X, Y, DMC, wind",7,area,71.3878712881,5.55664733869,31.8381242119,2.47819727607,22.5163971016,1.7526181377,7.13915179609,0.555693118627
3,"X, Y, DMC, wind",7,area_adjusted,1.56143902436,1.40540307267,0.0864667454288,0.0778260488007,1.18727949145,1.06863362538,0.0964458506629,0.0868079334211
3,"X, Y, DMC, wind",9,area,68.6572908368,5.34410601586,37.7676903558,2.93973937473,23.2129348435,1.80683483474,9.48736958179,0.73847232011
3,"X, Y, DMC, wind",9,area_adjusted,1.6012288283,1.4412166471,0.124484033269,0.112044236198,1.22262894753,1.10045057974,0.122600373255,0.110348811958
3,"X, Y, DMC, wind",10,area,68.7517411673,5.35145778539,35.8565625843,2.79098212992,22.7860258924,1.7736053457,7.94244573485,0.618219442027
3,"X, Y, DMC, wind",10,area_adjusted,1.59692772443,1.43734535626,0.126008013015,0.11341592333,1.21527991563,1.09383594295,0.102020890246,0.0918258544783
3,"X, Y, DMC, wind",11,area,67.3403202064,5.24159642681,40.1728742176,3.1269526683,22.9331463572,1.78505682232,10.9950757312,0.855828268838
3,"X, Y, DMC, wind",11,area_adjusted,1.58772502592,1.42906229136,0.174406160459,0.156977602057,1.20412616099,1.08379679266,0.178551961365,0.160709109494
3,"X, Y, DMC, wind",13,area,64.851284783,5.04785634447,43.769846528,3.40693169352,22.9000701841,1.78248225852,12.4157259139,0.966408006189
3,"X, Y, DMC, wind",13,area_adjusted,1.57391110575,1.41662880818,0.219700219304,0.197745386441,1.20944062195,1.08858017494,0.19416253603,0.174759705936
